SeqID	Pos	Strand	logFC	logCPM	LR	PValue	PValue.adj	MatchedFeatureType	MatchedFeatureID	MatchedFeatureGene	MatchedFeatureDescription	MatchedFeatureStart	MatchedFeatureEnd	MatchedFeatureStrand
NC_000913.3	1641412	-	0.886710279191072	4.00404536461552	2.97469462807184	0.0845760867868461	0.173428392050962	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	225786	+	0.525269384273447	3.87563628034232	2.97367277799208	0.0846295158523805	0.173501247283656	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	3447136	-	0.589800018988981	4.52810613852328	2.96929069607815	0.0848590541407109	0.173898268876514	CDS	cds3285	rplE	50S ribosomal subunit protein L5	3446899	3447438	-
NC_000913.3	4210385	+	-0.721197866650889	6.00878927877133	2.96825401378829	0.0849134551028154	0.173922678722349	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3425056	-	-0.759952731708886	6.96223441621668	2.96829590047436	0.0849112563253045	0.173922678722349	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
pC008	3529	-	-0.828079062269332	5.81807269896504	2.96803800659831	0.0849247950472381	0.173922678722349	CDS	pC008.12	tetR from transposon Tn10	tetracycline repressor TetR	3430	4053	-
NC_000913.3	3452225	-	0.644134408536705	5.09140702835521	2.96763420869273	0.0849459980197252	0.173929353359779	CDS	cds3296	rplD	50S ribosomal subunit protein L4	3451681	3452286	-
NC_000913.3	3425797	-	-0.819649321254366	4.76042861950611	2.9649536163021	0.0850868981136332	0.174144278592788	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	2729106	-	-1.00972966520364	5.79452218505124	2.96277161439965	0.0852017773685771	0.174305788947577	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	226272	+	-0.670518936912039	4.73098464236672	2.96222397007211	0.0852306363781739	0.174328035115771	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	2727031	-	0.682877064125965	7.6533998137252	2.96156716204798	0.0852652618897536	0.174362064028983	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3944495	+	-1.48667728000646	6.96455923326311	2.95997113282817	0.0853494645480324	0.174497439330116	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	1292633	-	0.60893782001348	4.79803921402384	2.95856065778301	0.0854239526780783	0.174612900318139	CDS	cds1235	hns	DNA-binding transcriptional dual regulator H-NS	1292509	1292922	-
NC_000913.3	2727614	-	-0.806050368683449	6.97474699301163	2.95809095421083	0.0854487736420009	0.174626810649782	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	4038310	+	-1.46291537734088	6.98770976686912	2.95436106366378	0.0856461527320051	0.174919544549373	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	4169116	+	-1.18120744662429	6.79293465378289	2.95226538932531	0.0857572684066555	0.17510958556261	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	1147061	+	0.693879393329827	5.39708855544381	2.94823758830126	0.0859712664153938	0.175504021124552	CDS	cds1077	yceD	DUF177 domain-containing protein YceD	1146794	1147315	+
NC_000913.3	4180770	+	-1.37207793541266	6.82291979943143	2.94781798426693	0.0859935932850102	0.175504021124552	CDS	cds3941	rplL	50S ribosomal subunit protein L12	4180560	4180925	+
NC_000913.3	3447151	-	0.54489792399073	4.80600684457774	2.94179230671208	0.0863149087970854	0.176062796921328	CDS	cds3285	rplE	50S ribosomal subunit protein L5	3446899	3447438	-
NC_000913.3	3308099	-	1.00073420623257	4.78050120892285	2.9365246578374	0.0865968674854321	0.176600765103365	CDS	cds3151	nlpI	lipoprotein NlpI	3308040	3308924	-
NC_000913.3	986054	-	-1.13891779012415	5.41299092029794	2.93582074234425	0.0866346210528645	0.176632912314597	CDS	cds919	ompF	outer membrane porin F	985894	986982	-
pC008	3668	-	0.744745239994545	3.77143524439023	2.93555130923339	0.0866490764526884	0.176632912314597	CDS	pC008.12	tetR from transposon Tn10	tetracycline repressor TetR	3430	4053	-
NC_000913.3	4169097	+	-1.10194854022427	6.29595013083816	2.93168908322923	0.0868565766009772	0.177018670520032	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3427451	-	-0.914777610251946	7.11036749972857	2.93057892124257	0.0869163201380923	0.177103193419914	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	4036815	+	-0.919357102803445	6.86630722875727	2.92937641565527	0.0869810833620601	0.177175649114703	rRNA	rna147	rrsA	16S ribosomal RNA	4035531	4037072	+
NC_000913.3	3270255	-	-1.05645752603701	7.92283699177852	2.9289198097585	0.0870056884253438	0.177175649114703	ncRNA	rna112	rnpB	RNase P catalytic RNA component	3270216	3270592	-
NC_000913.3	3448508	-	0.646053680324923	4.3799122451437	2.92890075977359	0.0870067151331875	0.177175649114703	CDS	cds3288	rpsQ	30S ribosomal subunit protein S17	3448314	3448568	-
NC_000913.3	3426380	-	-0.634408440036894	6.87062029236273	2.92713096489722	0.0871021563020665	0.177329349704027	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3442025	-	0.539031983540828	5.10268008880781	2.92682286633952	0.0871187829661176	0.177329349704027	CDS	cds3274	rpsK	30S ribosomal subunit protein S11	3441709	3442098	-
NC_000913.3	1434346	-	0.602664968232853	5.35557953657262	2.92314636229163	0.0873174524240768	0.177621839736952	CDS	cds1384	ynaM	Rac prophage; protein YnaM	1434293	1434406	-
NC_000913.3	2731065	-	-0.900852780468415	6.5669284034139	2.92032202474459	0.0874704060822459	0.177895645437518	rRNA	rna87	rrsG	16S ribosomal RNA	2729616	2731157	-
NC_000913.3	3428568	-	-0.594593795612952	5.15039917581657	2.91902352364919	0.0875408245262099	0.178001512929002	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
pC008	4788	+	0.451065038898763	4.04005165525249	2.91497403285348	0.0877608253327744	0.178336620534713	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	4168983	+	-0.685256059180145	6.04424615364629	2.9144451265104	0.087789603958844	0.178357709321542	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	4037977	+	-0.579340869985913	5.34364431349617	2.91259964949432	0.0878900993651058	0.178506357537426	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	3453225	-	0.715715767626133	4.40503134604681	2.90946629705446	0.0880610115644276	0.178796687284038	CDS	cds3298	rpsJ	30S ribosomal subunit protein S10	3452959	3453270	-
NC_000913.3	2728774	-	-0.578183454253617	6.30110683733216	2.90892601436478	0.08809051826847	0.178819140015975	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	4170721	+	0.551106943492872	5.37245505323001	2.906996739993	0.0881959700663559	0.178995715630902	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3944179	+	-1.1867871313592	6.80846982098491	2.90454020026209	0.0883304395708553	0.179231097081913	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	3377999	-	0.557339121329832	4.37195341282951	2.90226109669309	0.0884553950344584	0.179447079127042	CDS	cds3216	rpsI	30S ribosomal subunit protein S9	3377815	3378207	-
NC_000913.3	4039552	+	-0.721733890722214	4.96347778137557	2.90184787286697	0.0884780711946659	0.179455522931554	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	3450327	-	0.490115962522644	3.93245307004482	2.90146602443325	0.0884990311931539	0.179460483128711	CDS	cds3293	rpsS	30S ribosomal subunit protein S19	3450248	3450526	-
NC_000913.3	1757501	+	-0.535876721838073	5.18664858893033	2.90002911834546	0.0885779524820404	0.179491848527382	CDS	cds1697	lpp	murein lipoprotein	1757421	1757657	+
NC_000913.3	2942722	+	-0.542987560204536	4.74470699599443	2.89983592357525	0.088588569416589	0.179491848527382	ncRNA	rna99	gcvB	small regulatory RNA GcvB	2942696	2942900	+
NC_000913.3	1641376	-	0.83573318478497	3.93050875518683	2.90003740013767	0.088577497390581	0.179491848527382	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	3428494	-	-0.650969187678227	4.49408604227713	2.89991539540749	0.0885842019096376	0.179491848527382	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	1800356	-	-0.770985390416249	4.63087392325262	2.89847348570051	0.0886634807712285	0.179606085499586	CDS	cds1738	infC	translation initiation factor IF-3	1800096	1800638	-
pC008	4152	+	-0.724938956433204	7.41837145116086	2.89707217887241	0.0887406009057681	0.179724748136149	ribosome_entry_site	pC008.16	NA	NA	4145	4156	+
NC_000913.3	3471698	-	-0.631433377643274	5.32030336523698	2.89599570720855	0.0887998933035752	0.179807262542627	CDS	cds3317	fusA	elongation factor G	3471400	3473514	-
NC_000913.3	4180562	+	0.744524765182239	6.70454130768503	2.8950743776891	0.0888506745319127	0.179834952649369	CDS	cds3941	rplL	50S ribosomal subunit protein L12	4180560	4180925	+
NC_000913.3	3425283	-	0.50814043548382	4.12096920810948	2.89510077309218	0.088849219249663	0.179834952649369	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	226112	+	-1.15968844043449	8.50687558253852	2.89107200148135	0.0890716405813865	0.18015160231304	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	4392472	+	0.748113703628365	5.39657044976373	2.89092111970533	0.0890799822155516	0.18015160231304	tRNA	rna172	glyX	tRNA-Gly	4392472	4392547	+
NC_000913.3	2728529	-	-1.35332197430328	6.43790379507596	2.88946721739086	0.0891604059274186	0.180273636765638	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3720176	+	0.584685773778603	4.29297842412571	2.88903251865114	0.0891844669045504	0.180284679396414	CDS	cds3532	cspA	cold shock protein CspA	3720049	3720261	+
NC_000913.3	4037986	+	-0.524888643566814	5.03087972626831	2.88654178480051	0.0893224671453427	0.180525995421144	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
pC008	3954	-	0.601397427440084	5.45317872642268	2.88557763086837	0.0893759486839074	0.1805587892024	CDS	pC008.12	tetR from transposon Tn10	tetracycline repressor TetR	3430	4053	-
NC_000913.3	4038018	+	-0.791574758689918	6.29641331533685	2.88477802364309	0.0894203291729668	0.180610804474592	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	2726116	-	-0.716591674211579	9.35120892905473	2.88365309802258	0.0894828062317968	0.180699341834335	rRNA	rna84	rrfG	5S ribosomal RNA	2726069	2726188	-
NC_000913.3	3944044	+	-0.709463183656331	5.10577194952866	2.88315470273711	0.0895105016579011	0.180717619781303	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	3056037	+	-0.668721843478494	6.3359342146582	2.88008692617124	0.0896811804078386	0.180986816925501	ncRNA	rna106	ssrS	6S RNA	3055983	3056165	+
NC_000913.3	226040	+	-0.829541478225129	7.01149130752973	2.87614383171694	0.0899010769889986	0.181357243286187	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	3944041	+	-0.531772895889503	4.9239241545953	2.87612459064959	0.0899021514484813	0.181357243286187	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	4169558	+	-0.583446045813192	6.11583260721523	2.87491774241965	0.0899695721031333	0.181455485309128	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3426430	-	-0.740520503231233	7.90009456970546	2.87218175044495	0.0901226217019589	0.181726351603305	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3737167	-	0.698408141050687	6.70082048165659	2.8718068770831	0.0901436138663632	0.181730875458956	CDS	cds3548	bax	putative glycoside hydrolase Bax	3736353	3737177	-
NC_000913.3	1641544	-	0.732945941350015	5.75774580925573	2.86925714167905	0.0902865348306909	0.181981156605092	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	3943997	+	-0.866145112067731	6.89846002952025	2.86559545252816	0.0904922147168403	0.182324531333727	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	3423519	-	-0.85889288515345	5.55319589611438	2.86555457704424	0.0904945135919284	0.182324531333727	rRNA	rna117	rrfF	5S ribosomal RNA	3423423	3423542	-
NC_000913.3	3447357	-	0.71502788538263	4.27268518668199	2.86490897274565	0.090530831383267	0.182359798129262	CDS	cds3285	rplE	50S ribosomal subunit protein L5	3446899	3447438	-
NC_000913.3	2730167	-	-0.710933368979164	4.63212398684603	2.86415982276907	0.0905729938565895	0.182406820995621	rRNA	rna87	rrsG	16S ribosomal RNA	2729616	2731157	-
NC_000913.3	4037872	+	-1.16695687340309	8.49856666552427	2.86379727433155	0.0905934058859571	0.182410029757495	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	2728742	-	-0.577171512847233	6.46767763153024	2.86303863467987	0.0906361346104673	0.18242027673988	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3426705	-	-1.00557692305147	5.76499889407516	2.86332040380227	0.0906202620261223	0.18242027673988	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	4169140	+	-0.820114288188821	6.2901399733687	2.86185551996775	0.0907028146295741	0.182516583393079	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	781382	+	1.02830695081166	3.9272608708955	2.85821627556902	0.0909082554617198	0.182778203731684	tRNA	rna28	lysZ	tRNA-Lys	781369	781444	+
NC_000913.3	4167943	+	-0.923018220534307	6.8912171024635	2.85827415180374	0.0909049843111832	0.182778203731684	rRNA	rna156	rrsB	16S ribosomal RNA	4166659	4168200	+
NC_000913.3	4208165	+	-1.11192187189253	7.3013300288304	2.85738831787432	0.0909550654189705	0.182834394256757	rRNA	rna165	rrsE	16S ribosomal RNA	4208147	4209688	+
NC_000913.3	3945917	+	-0.572236634048662	5.82596306448023	2.85554191008956	0.0910595494067429	0.183006471573618	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	4170713	+	0.483457010098035	3.87778988853632	2.85416464809899	0.0911375703571148	0.183057939454699	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	2726101	-	-1.06378631127352	5.87206379596279	2.85451623691833	0.0911176461941376	0.183057939454699	rRNA	rna84	rrfG	5S ribosomal RNA	2726069	2726188	-
NC_000913.3	2728595	-	-0.644321427397194	5.70858365947945	2.85375658316826	0.0911607008921731	0.183057939454699	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
pC008	4421	+	0.677306957769759	6.62839759531341	2.85242169313399	0.0912364116282614	0.183172025251189	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	3442361	-	0.579726203146036	3.84462672041941	2.85158061366345	0.0912841500519969	0.183229916432803	CDS	cds3275	rpsM	30S ribosomal subunit protein S13	3442115	3442471	-
NC_000913.3	3378486	-	0.724701595064187	5.10696778298283	2.84940275024161	0.0914078884411356	0.183440302828142	CDS	cds3217	rplM	50S ribosomal subunit protein L13	3378223	3378651	-
NC_000913.3	3423485	-	0.589492529279483	4.85232587044115	2.84560958788238	0.0916238374364911	0.183797569592696	rRNA	rna117	rrfF	5S ribosomal RNA	3423423	3423542	-
NC_000913.3	3428685	-	-0.781661737628905	7.86171891867742	2.84494231710323	0.0916618831871481	0.183835843934001	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	3426384	-	-0.62148181051162	4.7040528182099	2.84413854329074	0.0917077347098304	0.183851721311765	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	226097	+	-0.719526227139963	4.78320335191737	2.84149431669972	0.0918587512954842	0.184116392950192	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	2727515	-	-1.21364626810062	6.15873633133269	2.83744798093039	0.092090368108696	0.184542472209549	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3944253	+	-0.631755080568813	5.74906501487883	2.83664410982301	0.0921364580948911	0.18459666976308	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	1434361	-	0.618759324272499	4.0976429613031	2.83530301546473	0.0922134055914224	0.184712655589514	CDS	cds1384	ynaM	Rac prophage; protein YnaM	1434293	1434406	-
NC_000913.3	2728794	-	-0.644419208267932	6.72964764947758	2.83222988314745	0.0923899950688389	0.184989924024428	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	2868044	-	0.872692401007359	4.03980806361875	2.83245755450256	0.0923768999375526	0.184989924024428	CDS	cds2737	nlpD	murein hydrolase activator NlpD	2867614	2868753	-
NC_000913.3	107197	+	0.580692221799953	5.18532834991863	2.83160717612921	0.0924258220451908	0.185023439298644	CDS	cds96	lpxC	UDP-3-O-acyl-N-acetylglucosamine deacetylase	106557	107474	+
NC_000913.3	3424029	-	-1.46964123324075	5.3036003284446	2.8277059112508	0.0926506222347968	0.185435160297726	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	227393	+	-0.733072461669408	6.19297272697258	2.82410544660506	0.0928586169432564	0.185774731482143	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	3943092	+	-0.894158885492758	6.87993966608521	2.81938047205188	0.0931323437474852	0.186283905890296	rRNA	rna135	rrsC	16S ribosomal RNA	3941808	3943349	+
NC_000913.3	4168958	+	-0.646835293812987	5.72110822171663	2.81865135396471	0.0931746610183485	0.186330098875769	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3473719	-	0.76255434124046	4.33992463184318	2.81680995328821	0.093281627132897	0.186505530486628	CDS	cds3318	rpsG	30S ribosomal subunit protein S7	3473542	3474081	-
NC_000913.3	2726121	-	-0.653485946541365	6.17775694194877	2.81584613265793	0.0933376682532122	0.186579092261989	rRNA	rna84	rrfG	5S ribosomal RNA	2726069	2726188	-
NC_000913.3	4212123	+	0.5532947490787	5.37390496958598	2.81490190619262	0.0933926055762277	0.186650417701108	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	4037797	+	-0.624763687904269	6.68561716368775	2.8145447595646	0.0934133943732418	0.186653480037071	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	2728647	-	-0.557307695915993	6.37582354126646	2.81245889801946	0.0935349087948558	0.186857764004233	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3944248	+	-0.652385822952646	6.32263536735856	2.81145648545342	0.0935933667112891	0.186936019685252	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	3322495	-	0.918487958179255	5.43729983057458	2.81042989832602	0.0936532756046092	0.187016215439788	CDS	cds3161	secG	Sec translocon subunit SecG	3322173	3322505	-
NC_000913.3	3425659	-	-0.469618332026553	4.58551953508505	2.80967652836702	0.0936972668032447	0.187027925684483	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	21042	-	0.574664256118336	4.43384430539195	2.80759152747427	0.0938191325476322	0.18723262338567	CDS	cds22	rpsT	30S ribosomal subunit protein S20	20815	21078	-
NC_000913.3	2726430	-	-1.49536890432522	5.30291743240208	2.80655809400719	0.0938795993571316	0.18731472963538	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	2729846	-	-0.904649727201579	7.11140691251989	2.80483632899816	0.0939804350211977	0.187477332097236	rRNA	rna87	rrsG	16S ribosomal RNA	2729616	2731157	-
NC_000913.3	2755861	+	0.613044032268869	5.64445024504797	2.80258695239743	0.0941123479513203	0.187663235690629	ncRNA	rna89	ssrA	tmRNA	2755593	2755955	+
NC_000913.3	4168994	+	-1.15441036455642	8.47979193050194	2.80284433806673	0.0940972435700182	0.187663235690629	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	850393	+	1.00744012652733	5.31602558710639	2.79789330072811	0.094388252636968	0.188135992763753	CDS	cds804	yliM	protein YliM	850332	850397	+
NC_000913.3	3447393	-	0.541044055147552	3.93916666174119	2.79349815749796	0.0946474083076288	0.188574990488355	CDS	cds3285	rplE	50S ribosomal subunit protein L5	3446899	3447438	-
NC_000913.3	1641446	-	0.609605584771566	3.94428230842174	2.79074839674517	0.0948099391873555	0.188859996001446	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	3449867	-	0.611424247551405	4.91901137069131	2.78673458173708	0.0950477304661956	0.189255885663277	CDS	cds3291	rpsC	30S ribosomal subunit protein S3	3449182	3449883	-
