GeneID	Name	NT1_5min	NT2_5min	NT3_5min	T1_5min	T2_5min	T3_5min
gene3768	waaQ	1206	1116	1052	1669	2182	1593
gene3769	waaA	771	866	805	1097	1319	1072
gene3770	coaD	236	221	193	169	214	175
gene3771	mutM	153	96	85	221	265	193
gene3772	rpmG	25407	8801	8256	30471	35474	22273
gene3773	rpmB	55124	29548	26541	87459	103425	68801
gene3774	yicR	2336	1556	1259	2082	2411	1841
gene3775	dfp	607	878	837	795	1010	813
gene3776	dut	668	854	867	976	1119	1005
gene3777	slmA	231	275	220	209	274	236
gene3778	pyrE	334	255	247	226	235	202
gene3779	rph	896	625	660	1638	1936	1577
gene3780	yicC	1427	935	819	1292	1740	1196
gene3781	dinD	2041	2678	2870	1867	2535	1752
gene3782	yicG	240	354	377	584	767	701
gene3783	ligB	244	181	175	253	357	258
gene3784	gmk	3827	3650	4158	6112	6676	5940
gene3785	rpoZ	4797	4691	5325	9230	9630	8667
gene3786	spoT	3774	2527	2959	4233	4403	4005
gene3787	trmH	643	618	453	330	394	337
gene3788	recG	963	727	581	425	581	362
gene3789	gltS	826	1126	1149	1171	1284	1180
gene3790	xanP	165	144	148	333	467	328
gene3791	yicH	348	454	419	314	383	311
gene3792	yicI	195	208	195	168	245	191
gene3793	yicJ	93	121	91	102	150	122
gene3794	selC	1502	763	1031	1630	1280	1118
gene3796	setC	325	349	471	636	753	588
gene3797	yicL	501	480	396	506	697	537
gene3798	nlpA	287	367	418	508	645	487
gene3799	yicS	198	184	193	305	443	357
gene3800	nepI	177	170	129	549	637	503
gene3801	yicN	165	244	372	241	256	246
gene3802	adeQ	81	135	99	116	138	84
gene3803	adeD	621	1033	1113	896	1109	1093
gene3804	uhpT	615	366	247	214	296	226
gene3805	uhpC	176	161	116	115	159	122
gene3806	uhpB	317	233	203	317	361	373
gene3807	uhpA	278	257	293	484	476	487
gene3808	ilvN	100	130	129	80	84	93
gene3809	ilvB	421	273	220	484	625	375
gene3810	ivbL	2423	1870	1302	888	988	806
gene3811	istR	127	124	127	228	278	176
gene3812	tisB	878	378	243	497	1056	497
gene3813	emrD	497	575	532	871	1048	1168
gene3814	yidF	763	3996	3054	233	280	233
gene3815	yidG	659	3819	2895	244	350	292
gene3816	yidH	68	79	71	68	95	75
gene3817	yidI	132	110	118	184	253	149
gene3818	yidJ	69	75	62	69	81	85
gene3819	yidK	38	59	34	64	87	52
gene3820	yidL	313	343	339	481	618	527
gene3822	glvG	62	71	49	75	57	63
gene3823	glvB	26	32	32	23	41	22
gene3824	glvC	17	21	22	35	36	27
gene3825	yidP	20	58	50	28	45	45
gene3826	yidE	581	906	821	457	596	470
gene3827	ibpB	98	105	79	116	137	70
gene3828	ibpA	347	223	235	396	624	382
gene3829	yidQ	362	263	218	190	291	181
gene3830	yidR	227	227	179	205	226	239
gene3831	cbrA	120	90	83	103	129	131
gene3832	dgoT	36	26	34	44	71	47
gene3833	dgoD	58	76	70	40	47	33
gene3834	dgoA	15	28	16	8	12	13
gene3835	dgoK	91	121	126	76	80	74
gene3836	dgoR	235	501	510	246	312	254
gene3837	yidX	498	446	502	720	878	635
gene3838	yidA	342	397	346	444	622	485
gene3839	yidB	271	470	519	647	785	697
gene3840	gyrB	5613	7169	6714	3756	4210	3874
gene3841	recF	1227	1731	1665	1396	1674	1705
gene3842	dnaN	2250	2444	2899	2408	2413	2388
gene3843	dnaA	2948	2670	2868	4076	4852	4202
gene3844	ysdD	39	58	53	66	81	57
gene3845	rpmH	47598	38476	35941	91259	116255	88152
gene3846	rnpA	4207	2975	1667	6738	10568	7784
gene3847	yidD	814	721	650	808	976	990
gene3848	yidC	7686	5587	5240	5331	6082	5164
gene3849	mnmE	454	449	426	328	390	303
gene3850	tnaC	61	253	363	86	79	81
gene3851	tnaA	250	663	1169	181	214	174
gene3852	tnaB	140	157	187	157	223	128
gene3853	mdtL	131	200	182	191	199	166
gene3854	yidZ	433	486	565	430	433	402
gene3855	yieE	1187	3185	3195	1034	1194	995
gene3856	yieF	204	244	177	112	149	109
gene3857	adeP	625	756	761	1273	1476	1299
gene3858	yieH	339	299	269	610	734	466
gene3859	cbrB	666	436	373	1187	1785	1238
gene3860	cbrC	1016	613	928	1259	1595	1018
gene3861	yieK	64	36	47	93	98	86
gene3862	yieL	92	114	96	142	163	127
gene3863	bglH	230	316	308	483	630	466
gene3864	bglB	66	72	72	81	107	82
gene3865	bglF	606	560	413	708	1068	874
gene3866	bglG	380	318	272	318	479	328
gene3867	phoU	578	494	460	302	430	356
gene3868	pstB	818	779	654	544	766	687
gene3869	pstA	350	326	278	308	305	323
gene3870	pstC	526	646	671	610	775	743
gene3871	pstS	1619	1990	1775	2197	2618	2515
gene3872	glmS	4379	3973	4381	3081	3584	2975
gene3873	glmU	4560	4119	7200	7422	7821	7823
gene3874	atpC	4242	3250	3348	1679	1929	1755
gene3875	atpD	8700	7974	8574	3822	4325	3658
gene3876	atpG	6084	5696	6217	3368	3496	3416
gene3877	atpA	14201	14956	13342	10101	11160	10932
gene3878	atpH	6023	5497	5753	5136	5462	5638
gene3879	atpF	9445	8187	8495	7847	8879	8018
gene3880	atpE	17541	18573	21587	14414	15118	14700
gene3881	atpB	12526	13279	14124	12493	13696	12686
gene3882	atpI	7235	3654	3174	5886	7803	5630
gene3883	rsmG	1268	870	757	1378	1955	1191
gene3884	mnmG	3343	3313	3907	4519	5041	4417
gene3885	mioC	3655	3266	3425	5574	6841	5658
gene3886	asnC	529	631	661	749	970	630
gene3887	asnA	937	1551	1631	1093	1197	1075
gene3888	viaA	411	919	942	395	496	336
gene3889	ravA	525	1556	1425	476	642	462
gene3890	kup	1029	908	933	1129	1440	1089
gene3891	rbsD	2868	3429	2481	2154	3123	1608
gene3892	rbsA	977	1981	1568	591	810	608
gene3893	rbsC	682	1198	1206	831	896	581
gene3894	rbsB	1765	1988	1838	1675	2098	1429
gene3895	rbsK	663	721	652	537	694	452
gene3896	rbsR	844	1303	1177	757	954	581
gene3897	hsrA	972	1675	1551	890	1195	738
gene3898	yieP	2037	3140	2855	2227	2864	1758
gene3899	rrsC	279954	345747	327685	171097	209882	205113
gene3900	gltU	6246	5010	4495	14795	16324	14508
gene3901	rrlC	1100342	957878	934384	608186	692366	595957
gene3902	rrfC	288398	197850	165118	154862	193995	154624
gene3903	aspT	7878	3290	2221	6188	6859	5288
gene3904	trpT	3981	1142	1573	3577	2132	1814
gene3905	hdfR	898	807	840	1207	1549	1146
gene3906	maoP	9974	6438	6846	16113	26545	17344
gene3907	yifB	350	253	228	654	955	639
gene3908	ilvL	6100	8725	7439	7150	8354	7137
gene3909	ilvX	90	78	118	106	135	93
gene3911	ilvM	85	146	123	115	161	167
gene3912	ilvE	206	214	178	214	268	210
gene3913	ilvD	158	197	157	119	165	125
gene3914	ilvA	185	161	175	127	157	157
gene3915	ilvY	456	708	743	455	498	557
gene3916	ilvC	223	297	323	219	260	206
gene3917	ppiC	1094	971	857	1274	1875	1265
gene3919	rep	782	626	649	596	793	620
gene3920	gpp	1116	1046	911	603	689	600
gene3921	rhlB	2116	2785	2647	2236	2735	2338
gene3922	trxA	18702	10511	8460	15644	22720	13607
gene3923	rhoL	11933	19631	18738	24983	30448	25230
gene3924	rho	15638	14821	13525	23550	36851	20403
gene3925	rfe	2295	2853	2468	4173	4945	4661
gene3926	wzzE	1588	1952	1875	1155	1227	1086
gene3927	wecB	1209	1140	968	624	812	654
gene3928	wecC	1108	1024	878	554	615	603
gene3929	rffG	863	713	659	311	361	334
gene3930	rffH	304	255	194	73	87	79
gene3931	rffC	457	496	431	183	213	180
gene3932	wecE	549	524	419	256	338	247
gene3933	wzxE	541	591	383	233	309	234
gene3934	rffT	926	899	673	337	535	389
gene3935	wzyE	1099	1411	1162	537	692	605
gene3936	rffM	334	341	310	245	250	197
gene3937	yifK	790	724	590	790	931	789
gene3938	argX	4893	2841	2400	8001	9671	9638
gene3939	hisR	25673	13098	10019	26242	35778	20755
gene3940	leuT	16923	5962	3973	12888	15335	9830
gene3941	proM	2575	852	991	2259	3088	2360
gene3942	aslB	295	247	230	745	930	754
gene3943	aslA	174	176	171	264	350	260
gene3944	glmZ	24621	30633	32353	38841	63575	49683
gene3945	hemY	988	790	723	1073	1475	1069
gene3946	hemX	902	1038	1250	582	734	596
gene3947	hemD	573	858	862	416	518	410
gene3948	hemC	1505	3223	3186	1353	1518	1337
gene3949	cyaA	7417	7992	7332	8552	11976	7128
gene3950	cyaY	1087	637	693	836	1235	771
gene3951	yzcX	1093	712	863	815	1218	759
gene3952	yifL	723	1106	958	726	1055	963
gene3953	dapF	940	1076	1056	533	662	503
gene3954	yigA	554	704	685	252	302	279
gene3955	xerC	232	220	205	110	116	108
gene3956	yigB	57	71	71	36	35	52
gene3957	uvrD	901	1129	1119	777	913	913
gene3958	yigE	99	111	95	131	161	128
gene3959	corA	772	1031	1357	1661	1828	1705
gene3960	yigF	415	341	323	508	843	579
gene3961	yigG	224	216	230	332	495	399
gene3962	rarD	273	277	208	391	509	417
gene3963	yigI	432	463	511	751	998	852
gene3964	pldA	852	819	839	1173	1472	1211
gene3965	recQ	529	489	489	459	499	436
gene3966	rhtC	178	211	172	155	165	137
gene3967	rhtB	132	147	182	154	178	130
gene3968	pldB	787	1291	1355	722	881	768
gene3969	yigL	500	761	725	473	633	483
gene3970	bioP	480	516	428	549	589	474
gene3971	metR	319	486	501	582	729	694
gene3972	metE	168	199	186	128	172	139
gene3973	ysgA	208	296	294	115	160	130
gene3974	udp	11423	19606	16871	2633	3473	2574
gene3975	rmuC	1530	1908	1849	640	738	599
gene3976	ubiE	1795	2393	2181	1643	2091	1527
gene3977	ubiJ	491	795	647	264	314	257
gene3978	esrE	151	189	209	92	118	86
gene3979	ubiB	2458	3028	2967	1546	1861	1637
gene3980	tatA	2647	3679	3975	5312	6523	5876
gene3981	tatB	926	1192	1342	1046	1117	949
gene3982	tatC	1519	1351	1237	1047	1179	1022
gene3983	tatD	407	371	319	294	389	295
gene3984	rfaH	606	680	735	1486	1527	1381
gene3985	ubiD	5433	6314	6102	3921	4898	4209
gene3986	fre	1689	1786	1847	835	1098	827
gene3987	fadA	322	437	595	114	170	122
gene3988	fadB	3030	3101	2960	2774	2681	2203
gene3989	pepQ	1878	2515	2353	1860	2339	1619
gene3990	yigZ	186	201	178	97	122	117
gene3991	trkH	1383	1585	1638	1817	1831	1767
gene3992	hemG	557	701	601	448	667	466
gene3993	rrsA	274085	338340	322182	167496	205261	199862
gene3994	ileT	17116	6730	6659	16153	16208	16481
gene3995	alaT	7957	4140	4102	17884	19447	18037
gene3996	rrlA	1115024	991441	979645	603098	690337	587419
gene3997	rrfA	287002	133878	123391	149673	165943	132250
gene3998	mobB	143	119	111	166	265	156
gene3999	mobA	102	111	109	94	131	86
gene4000	yihD	1531	1782	2047	2209	2104	1699
gene4001	srkA	3843	3760	5023	5204	5492	4081
gene4002	dsbA	3797	3491	4386	3732	4213	3054
gene4003	yihF	742	724	699	1078	1703	1105
gene4004	yihG	1549	1178	1173	4044	5460	3882
gene4005	polA	1876	2302	2342	1351	1628	1299
gene4006	spf	37951	13606	22625	60946	57453	36705
gene4007	yihA	2279	2676	2347	3118	3801	2806
gene4008	csrC	53623	38154	49284	8905	17291	8411
gene4009	yihI	292	387	384	335	450	401
gene4010	hemN	816	720	686	736	969	735
gene4011	yshB	1544	816	835	994	1406	1030
gene4012	glnG	289	297	279	204	210	216
gene4013	glnL	281	295	267	152	204	195
gene4014	glnA	2561	3048	3051	4064	4587	3430
gene4015	bipA	9215	7886	8266	13408	14132	12903
gene4016	yihL	957	1554	2082	494	604	404
gene4017	yihM	865	1435	1926	420	559	417
gene4018	yihN	401	360	287	360	487	306
gene4019	ompL	164	201	204	238	319	251
gene4020	yihO	398	556	462	719	938	823
gene4021	yihP	48	56	46	79	91	65
gene4022	yihQ	114	113	169	190	213	191
gene4023	yihR	77	79	56	88	150	100
gene4024	yihS	93	100	105	93	149	131
gene4025	yihT	35	46	49	35	46	52
gene4026	yihU	40	47	34	23	33	31
gene4027	yihV	32	37	29	15	34	31
gene4028	yihW	309	362	393	275	356	248
gene4029	yihX	1228	967	1173	513	880	537
gene4030	yihY	674	1179	869	427	542	431
gene4031	dtd	500	847	724	248	403	262
gene4032	yiiD	404	491	435	184	279	243
gene4033	yiiE	99	85	125	115	153	113
gene4034	yiiF	166	158	213	183	254	208
gene4035	fdhE	2293	1755	1570	1034	1123	923
gene4036	fdoI	2442	2189	1943	1335	1294	1087
gene4037	fdoH	5087	4920	4431	2142	2033	1972
gene4038	fdoG	10008	14350	12662	6427	6850	6720
gene4039	fdhD	284	275	261	266	317	247
gene4040	yiiG	289	353	424	482	669	486
gene4041	frvR	167	148	130	177	246	189
gene4042	frvX	156	193	184	79	124	101
gene4043	frvB	58	52	62	39	68	60
gene4044	frvA	22	31	22	35	51	45
gene4045	rhaM	44	60	58	47	73	59
gene4046	rhaD	17	24	13	32	32	27
gene4047	rhaA	17	22	16	13	18	16
gene4048	rhaB	21	28	19	19	23	24
gene4049	rhaS	49	55	50	55	53	58
gene4050	rhaR	126	132	123	70	108	91
gene4051	rhaT	54	77	55	66	96	78
gene4052	sodA	2868	2615	2222	3129	3909	2865
gene4053	kdgT	73	107	93	68	58	48
gene4054	yiiM	114	135	166	96	141	103
gene4055	cpxA	505	512	555	343	418	338
gene4056	cpxR	1310	1269	1376	1943	2355	1788
gene4057	cpxP	18202	18304	24320	19578	23901	15273
gene4058	cpxQ	482	315	236	317	508	199
gene4059	fieF	1370	2215	2121	1202	1448	1189
gene4060	pfkA	1841	4260	4581	2012	2410	2136
gene4061	sbp	246	273	310	247	343	209
gene4062	cdh	360	324	299	455	668	394
gene4063	tpiA	4258	5441	5228	4112	4513	3221
gene4064	yiiQ	330	459	370	485	670	495
gene4065	yiiR	145	148	119	216	278	277
gene4066	yiiS	290	394	368	487	560	460
gene4067	uspD	640	645	611	821	1185	771
gene4068	fpr	334	264	259	110	214	140
gene4069	glpX	1394	1081	861	248	287	221
gene4070	glpK	10078	10727	10602	737	1104	772
gene4071	glpF	5806	6063	5093	601	1196	635
gene4072	zapB	14826	11110	9590	11308	19473	11739
gene4073	rraA	7829	15633	16789	6567	7619	6115
gene4074	menA	382	362	450	440	543	543
gene4075	hslU	1079	1167	1259	854	1201	821
gene4076	hslV	1264	1028	1132	708	873	676
gene4077	ftsN	1232	1291	1266	965	1268	996
gene4078	cytR	3275	2919	3850	757	937	574
gene4079	priA	417	345	301	348	446	368
gene4080	rpmE	24533	11141	10024	31577	36721	24581
gene4081	yiiX	682	519	478	1147	1380	964
gene4082	metJ	2127	1843	1965	2740	3762	2533
gene4083	metB	319	338	379	298	373	307
gene4084	metL	766	666	642	480	582	469
gene4085	metF	301	338	406	330	434	293
gene4086	katG	859	1960	2076	472	686	563
gene4087	yijE	190	249	246	175	254	187
gene4088	yijF	34	49	38	49	72	53
gene4089	gldA	58	247	261	54	62	55
gene4090	fsaB	41	127	127	27	31	27
gene4091	ptsA	84	134	114	45	58	40
gene4092	frwC	120	109	146	31	41	26
gene4093	frwB	154	130	140	36	53	37
gene4094	pflD	211	261	324	124	167	154
gene4095	pflC	24	46	73	20	9	18
gene4096	frwD	19	29	15	7	19	9
gene4097	yijO	96	142	141	74	103	96
gene4098	eptC	867	745	732	840	1071	825
gene4099	ppc	1433	1757	1580	766	1146	765
gene4100	argE	354	552	533	425	577	479
gene4101	argC	102	138	121	163	165	149
gene4102	argB	58	79	96	55	52	59
gene4103	argH	167	136	133	130	164	157
gene4104	oxyS	197	147	111	147	199	194
gene4105	oxyR	455	546	518	356	426	399
gene4106	sthA	3313	3101	2913	3077	3817	2737
gene4107	fabR	6871	8335	9037	3614	4287	3072
gene4108	yijD	3089	3583	3270	1241	1825	1088
gene4109	trmA	1936	1724	1430	2461	2825	2004
gene4110	btuB	1557	2251	2181	1642	1937	1833
gene4111	murI	1090	1784	1599	1321	1416	1353
gene4112	rrsB	286842	356595	334938	189168	229933	228018
gene4113	gltT	1499	1036	876	4403	5280	4989
gene4114	rrlB	1034118	912989	891611	560864	647097	556666
gene4115	rrfB	265259	126675	117644	145772	158963	130786
gene4116	murB	1532	1827	1930	2679	3270	2508
gene4117	birA	580	602	686	505	548	453
gene4118	coaA	3811	2572	2102	4824	6112	4000
gene4119	thrU	20202	8518	12145	121796	93085	92289
gene4120	tyrU	2353	1374	1333	3486	2878	2340
gene4121	glyT	11676	5118	7535	11868	10122	9183
gene4122	thrT	1418	810	626	2587	2527	2235
gene4123	tufB	86257	70534	80444	98705	101604	83916
gene4124	secE	3760	3789	4138	4342	5084	4356
gene4125	nusG	3748	3085	3552	5043	5345	4853
gene4126	rplK	12668	12824	15144	18675	18906	18838
gene4127	rplA	47478	39570	50051	78219	65550	59435
gene4128	rplJ	40688	55370	64154	104137	94091	83634
gene4129	rplL	141988	98325	121254	196024	176144	144827
gene4130	rpoB	23128	19081	19075	16748	20705	17295
gene4131	rpoC	32167	28736	33392	18316	18574	17775
gene4132	yjaZ	1037	963	960	1630	2270	1369
gene4133	sroH	1610	746	644	1049	1513	1080
gene4134	thiH	74	73	72	83	86	60
gene4135	thiG	36	26	15	18	25	10
gene4136	thiS	15	13	15	4	9	9
gene4137	thiF	32	20	27	21	18	24
gene4138	thiE	40	24	26	23	30	25
gene4139	thiC	684	327	293	578	1066	526
gene4140	rsd	1935	1561	1409	2999	3380	2324
gene4141	nudC	314	373	327	292	372	295
gene4142	hemE	934	1110	1053	894	1002	976
gene4143	nfi	284	325	245	229	257	253
gene4144	yjaG	2279	2602	2518	3468	4084	3025
gene4145	hupA	32177	21030	19688	34979	46885	28240
gene4146	yjaH	941	556	396	939	1434	809
gene4147	zraP	76	69	85	76	112	104
gene4148	zraS	213	334	280	119	156	130
gene4149	zraR	191	268	254	107	133	130
gene4150	purD	129	121	134	84	103	100
gene4151	purH	147	246	204	205	275	209
gene4152	rrsE	281732	353377	330140	176848	215462	211972
gene4153	gltV	6061	3525	3500	16461	17886	16241
gene4154	rrlE	1026699	911858	889314	561304	647079	555098
gene4155	rrfE	267190	126594	118003	146479	160073	132214
gene4156	yjaA	910	464	470	1869	2552	1919
gene4157	yjaB	82	147	119	111	124	124
gene4158	metA	423	484	493	698	778	630
gene4159	aceB	1404	1477	1811	1524	1895	1003
gene4160	aceA	99	139	134	62	111	97
gene4161	aceK	147	121	137	135	125	140
gene4162	arpA	312	260	291	481	638	556
gene4163	iclR	765	583	660	507	685	505
gene4164	metH	1287	1581	1668	515	650	496
gene4165	yjbB	307	384	338	200	260	191
gene4166	pepE	145	324	325	69	54	66
gene4167	rluF	237	176	237	421	502	382
gene4168	yjbD	1176	1182	983	1291	1858	1122
gene4169	lysC	329	343	319	242	340	270
gene4170	pgi	2202	3380	4331	1925	2452	2158
gene4171	yjbE	10	9	10	6	19	13
gene4172	yjbF	12	9	17	11	20	17
gene4173	yjbG	4	6	4	11	8	4
gene4174	yjbH	64	59	57	57	76	68
gene4175	yjbT	37	28	24	37	59	40
gene4176	psiE	224	261	167	308	463	378
gene4177	xylE	235	292	210	243	328	290
gene4178	malG	169	566	424	166	178	120
gene4179	malF	330	888	681	156	217	156
gene4180	malE	1390	5535	5641	2204	2913	2284
gene4181	malK	1001	1963	1355	206	267	146
gene4182	lamB	1406	3416	3092	1335	1856	1330
gene4183	malM	333	631	577	423	528	322
gene4185	ubiC	516	542	484	312	398	306
gene4186	ubiA	1145	974	773	791	943	742
gene4187	plsB	1802	2337	2095	1880	2625	2300
gene4188	dgkA	468	594	603	446	540	479
gene4189	lexA	5542	8483	7911	7764	8350	6848
gene4190	dinF	437	468	394	477	609	523
gene4191	yjbJ	1168	1007	1337	752	999	696
gene4192	zur	707	985	959	638	766	573
gene4193	yjbL	83	106	134	199	279	196
gene4194	yjbM	259	218	294	484	627	452
gene4195	dusA	1520	1196	1283	1710	2504	1654
gene4196	pspG	131	122	122	406	623	412
gene4197	qorA	300	260	269	246	319	222
gene4198	dnaB	2244	2045	2194	1824	2266	1671
gene4199	alr	897	938	810	767	924	680
gene4200	tyrB	460	603	724	436	629	467
gene4201	yjbS	19	22	33	37	56	35
gene4202	aphA	2112	2840	2662	821	1113	784
gene4203	yjbQ	568	492	456	295	482	330
gene4204	yjbR	219	204	198	155	246	161
gene4205	uvrA	1106	1391	1466	992	1165	973
gene4206	ssb	4226	4790	4610	4119	5112	3951
gene4207	yjcB	145	148	111	346	450	309
gene4208	pdeC	360	381	442	457	680	493
gene4209	soxS	11797	30476	42129	6502	9678	8212
gene4210	soxR	72	66	83	86	96	87
gene4211	ryjA	101	101	79	62	136	74
gene4212	ghxP	137	191	173	195	213	192
gene4213	yjcE	626	880	727	544	767	662
gene4214	yjcF	337	339	368	545	761	605
gene4215	actP	114	120	108	72	87	73
gene4216	yjcH	47	40	36	26	27	28
gene4217	acs	355	304	258	174	238	134
gene4218	nrfA	153	277	280	149	231	143
gene4219	nrfB	10	45	44	16	10	17
gene4220	nrfC	14	23	32	5	7	10
gene4221	nrfD	11	34	36	2	5	7
gene4222	nrfE	38	47	34	22	44	28
gene4223	nrfF	17	15	14	15	16	9
gene4224	nrfG	36	45	36	46	66	42
gene4225	gltP	1840	2111	1777	2141	2511	2181
gene4226	yjcO	356	329	270	398	515	373
gene4227	fdhF	193	353	340	152	219	195
gene4228	mdtP	26	30	39	34	30	38
gene4229	mdtO	61	49	67	54	70	60
gene4230	mdtN	53	55	52	51	57	33
gene4231	ytcA	13	14	24	40	42	25
gene4232	yjcS	51	65	72	85	104	94
gene4233	alsK	95	85	70	64	82	87
gene4234	alsE	58	79	83	56	69	59
gene4235	alsC	57	88	99	67	82	57
gene4236	alsA	138	245	205	135	182	168
gene4237	alsB	299	309	285	284	464	291
gene4238	alsR	6243	7679	8906	4703	4415	3596
gene4239	rpiB	1342	960	786	546	706	397
gene4240	yjdP	153	128	117	75	119	63
gene4241	phnP	55	44	40	41	34	26
gene4242	phnO	18	7	12	18	16	15
gene4243	phnN	13	18	11	9	18	11
gene4244	phnM	12	11	20	8	17	13
gene4245	phnL	24	26	19	22	36	23
gene4246	phnK	7	6	7	1	9	5
gene4247	phnJ	4	12	10	5	5	2
gene4248	phnI	4	4	4	2	2	5
gene4249	phnH	11	7	0	8	8	7
gene4250	phnG	5	1	0	2	2	2
gene4251	phnF	3	5	5	6	5	8
gene4253	phnD	14	16	19	16	19	20
gene4254	phnC	6	6	4	13	15	10
gene4255	yjdN	29	11	15	18	26	16
gene4256	yjdM	795	687	563	1128	1488	1069
gene4257	crfC	7195	8651	10465	6799	10647	6706
gene4258	yjcZ	5777	6828	7689	4914	8301	5348
gene4259	proP	5878	7186	7693	12652	14809	12783
gene4260	pmrR	302	390	372	700	804	769
gene4261	basS	383	481	496	769	1024	869
gene4262	basR	314	437	428	217	246	183
gene4263	eptA	228	316	342	152	224	143
gene4264	adiC	50	57	47	50	69	55
gene4265	adiY	129	207	267	191	254	181
gene4266	adiA	244	242	241	209	324	252
gene4267	melR	477	593	557	223	274	224
gene4268	melA	96	100	104	97	153	109
gene4269	melB	539	570	529	648	840	556
gene4270	yjdF	40	49	48	39	58	48
gene4271	fumB	74	119	104	63	75	76
gene4272	dcuB	126	311	386	146	189	179
gene4273	dcuR	625	679	746	391	660	405
gene4274	dcuS	1219	1551	1492	1413	1840	1642
gene4275	yjdI	52	92	70	85	98	73
gene4276	yjdJ	140	166	105	164	250	187
gene4277	ghoS	440	788	822	457	702	555
gene4278	ghoT	241	390	375	304	371	319
gene4279	lysU	4070	5089	6592	4848	5966	4748
gene4280	dtpC	179	167	149	142	227	147
gene4281	cadA	363	297	356	480	666	416
gene4282	cadB	103	114	102	187	240	179
gene4283	cadC	1485	1690	1874	2098	2806	1937
gene4285	pheU	336	344	197	696	1001	803
gene4286	yjdC	166	222	196	88	127	106
gene4287	dsbD	247	300	293	266	314	288
gene4288	cutA	258	500	348	532	760	634
gene4289	dcuA	1673	3568	3576	1606	1649	1614
gene4290	aspA	23231	43987	44679	5632	8193	5209
gene4291	fxsA	522	444	324	123	206	106
gene4292	yjeH	556	716	631	573	619	553
gene4293	groS	3965	6509	8039	4772	5352	4747
gene4294	groL	8351	12537	15434	7719	8385	7581
gene4295	yjeI	433	666	738	546	614	468
gene4296	yjeJ	672	620	677	973	1275	926
gene4297	epmB	4196	5678	5930	7873	8943	7898
gene4298	efp	28818	19535	17761	40049	48068	35382
gene4299	ecnA	514	296	236	1110	1447	878
gene4300	ecnB	837	692	665	995	1519	1034
gene4301	gdx	1263	949	609	1388	1707	1120
gene4302	blc	361	283	209	383	568	352
gene4303	ampC	195	180	155	182	252	199
gene4304	frdD	452	842	834	333	408	353
gene4305	frdC	371	883	953	242	307	277
gene4306	frdB	401	1899	1857	62	100	72
gene4307	frdA	1218	4826	5781	295	362	279
gene4308	epmA	2298	1906	2227	4077	4333	3722
gene4309	yjeM	444	482	475	745	730	623
gene4310	yjeN	62	62	41	76	80	50
gene4311	yjeO	171	190	142	193	289	172
gene4312	mscM	800	876	794	344	466	342
gene4313	psd	486	519	564	408	506	440
gene4314	rsgA	1453	1922	1777	1560	1741	1510
gene4315	orn	776	1016	1319	1239	1410	1100
gene4316	glyV	2284	915	650	1597	2358	1978
gene4317	glyX	1931	777	515	1402	2093	1711
gene4318	glyY	2199	941	619	1937	3127	2502
gene4319	yjeV	192	207	192	619	738	617
gene4320	queG	1122	1431	1369	1539	1971	1401
gene4321	nnr	974	1382	1177	1103	1235	994
gene4322	tsaE	119	173	176	114	205	117
gene4323	amiB	1459	1947	1783	1199	1433	1231
gene4324	mutL	5914	8451	8275	3098	3880	3839
gene4325	miaA	3160	3327	3223	2697	3145	2551
gene4326	hfq	5344	5121	4687	6585	7856	6085
gene4327	hflX	2559	3106	3259	1793	1936	1671
gene4328	hflK	1441	1567	1705	787	913	737
gene4329	hflC	2060	2113	2361	1569	1603	1432
gene4330	yjeT	217	157	186	228	295	203
gene4331	purA	5301	9343	11111	6180	6628	6086
gene4332	nsrR	12809	10912	9622	18774	25743	16524
gene4333	rnr	5242	4101	4091	6055	8513	5265
gene4334	rlmB	661	542	533	643	765	583
gene4335	yjfI	269	331	491	559	687	587
gene4336	yjfJ	77	82	84	117	146	123
gene4337	yjfK	156	142	159	219	290	208
gene4338	yjfL	44	33	42	73	73	69
gene4339	yjfM	57	83	107	129	125	129
gene4340	yjfC	88	94	82	116	179	139
gene4341	aidB	57	80	59	49	48	46
gene4342	yjfN	633	1042	1295	321	354	281
gene4343	bsmA	925	2056	1556	209	285	213
gene4344	yjfP	104	134	99	105	164	116
gene4345	ulaR	373	378	429	450	543	491
gene4346	ulaG	99	101	122	87	137	98
gene4347	ulaA	82	76	81	73	94	81
gene4348	ulaB	18	20	16	8	13	12
gene4349	ulaC	28	37	30	24	25	26
gene4350	ulaD	42	48	51	22	28	30
gene4351	ulaE	17	22	27	11	22	19
gene4352	ulaF	24	21	25	29	23	27
gene4353	yjfY	68	45	39	55	83	65
gene4354	rpsF	7540	6403	6416	7804	7882	6597
gene4355	priB	12873	8881	9152	14343	16496	16013
gene4356	rpsR	4651	2865	2692	5884	7218	6344
gene4357	rplI	12421	11512	11381	20027	21578	19973
gene4358	yjfZ	717	671	684	1431	1988	1523
gene4360	ytfB	1033	1051	1198	699	1002	622
gene4361	fklB	1852	1223	866	1027	1348	782
gene4362	cycA	2766	2212	2274	3087	3393	2753
gene4363	ytfE	82	73	78	82	138	95
gene4364	ytfF	394	358	254	487	561	472
gene4365	qorB	43	29	52	52	67	57
gene4366	ytfH	97	97	85	92	121	88
gene4367	cpdB	504	846	1034	412	537	432
gene4368	cysQ	526	861	1040	659	731	575
gene4369	ytfI	546	562	582	1143	1437	1091
gene4370	ytfJ	441	479	454	354	532	393
